,SecId,Name,CategoryName
47,F000010N33,Principal Emerging Markets Mlt Asst EURH,Blended - Balanced
48,F000011D8L,Principal Emerging Markets Mlt Asst GBPH,Blended - Balanced
49,F000010UED,Principal Emerging Markets Mlt Asst HKDH,Blended - Balanced
0,F00000YJFV,Principal Em Mkt Mlt Asst MYR,Blended - Balanced
1,F00000YZAU,Principal Em Mkt Mlt Asst MYRH,Blended - Balanced
2,F000010UJO,Principal Emerging Markets Mlt Asst RMBH,Blended - Balanced
3,F00000ZCKM,Principal Em Mkt Mlt Asst SGDH,Blended - Balanced
4,F00000YJFU,Principal Em Mkt Mlt Asst USD,Blended - Balanced
5,F00001KAKD,Principal Global Dynamic Income AUDH,Blended - Balanced
6,F00001KAKE,Principal Global Dynamic Income MYR,Blended - Balanced
7,F00001KAKF,Principal Global Dynamic Income MYRH,Blended - Balanced
8,F00001KAKG,Principal Global Dynamic Income SGDH,Blended - Balanced
9,F00001KAKH,Principal Global Dynamic Income USD,Blended - Balanced
10,F00000ZLY1,Principal Global Income AUD H,Bonds - Global
11,F000010N31,Principal Global Income EUR Hedged,Bonds - Global
12,F00000ZLY2,Principal Global Income GBP Hedged,Bonds - Global
13,F000010UEE,Principal Global Income HKD Hedged,Bonds - Global
14,F00000ZLY3,Principal Global Income MYR H,Bonds - Global
15,F000010UJN,Principal Global Income RMB Hedged,Bonds - Global
16,F00000ZLY4,Principal Global Income SGD H,Bonds - Global
17,F00000ZLY5,Principal Global Income USD,Bonds - Global
18,F000010PVY,Principal Global Millennial Equity MYR,Equity - Global
19,F000010PVZ,Principal Global Millennial Equity MYR H,Equity - Global
20,F000010PW0,Principal Global Millennial Equity SGD H,Equity - Global
21,F000010PW1,Principal Global Millennial Equity USD,Equity - Global
22,F000014JV8,Principal Global Multi Asset Income AUDH,Blended - Balanced
23,F000014JV9,Principal Global Multi Asset Income GBPH,Blended - Balanced
24,F00000T6N4,Principal Global Multi Asset Income MYR,Blended - Balanced
25,F000014JVA,Principal Global Multi Asset Income MYRH,Blended - Balanced
26,F000014JVB,Principal Global Multi Asset Income SGDH,Blended - Balanced
27,F000014JV7,Principal Global Multi Asset Income USD,Blended - Balanced
28,F00000YJGF,Principal Global Pr Secs MYR,Bonds - Other
29,F00000YZAY,Principal Global Pr Secs MYR H,Bonds - Other
30,F00000YJGE,Principal Global Pr Secs USD,Bonds - Other
31,F000014EJS,Principal Global Real Estate MYR,Equity - Sector Focus
32,F000014EJT,Principal Global Real Estate MYR Hdg,Equity - Sector Focus
33,F000014EJU,Principal Global Real Estate USD,Equity - Sector Focus
34,F00001CMKN,Principal Global Sustainable Growth AUDH,Equity - Global
35,F00001CMKC,Principal Global Sustainable Growth MYRH,Equity - Global
36,F00001CMKD,Principal Global Sustainable Growth SGDH,Equity - Global
37,F00001CMKM,Principal Global Sustainable Growth USD,Equity - Global
38,F000010RLE,Principal Global Technology AUD H,Equity - Sector Focus
39,F000010RLF,Principal Global Technology GBP H,Equity - Sector Focus
40,F000010RLB,Principal Global Technology MYR H,Equity - Sector Focus
41,F000010RLC,Principal Global Technology SGD H,Equity - Sector Focus
42,F000010RLD,Principal Global Technology USD,Equity - Sector Focus
43,F00001G00C,Principal Global Titans D,Equity - Global
44,F000000AIF,Principal Global Titans MYR,Equity - Global
45,F0000103YJ,Principal Global Titans USD,Equity - Global
46,F000014EKB,Principal Greater Bay AUD Hdg,Equity - Greater China
47,F000014EKC,Principal Greater Bay MYR Hdg,Equity - Greater China
48,F000014EKD,Principal Greater Bay SGD Hdg,Equity - Greater China
49,F000014EKE,Principal Greater Bay USD,Equity - Greater China
0,F0000158RL,Principal Greater China Equity AUD H,Equity - Greater China
1,F0000022FU,Principal Greater China Equity MYR,Equity - Greater China
2,F0000158RM,Principal Greater China Equity MYR H,Equity - Greater China
3,F0000158RN,Principal Greater China Equity RMB H,Equity - Greater China
4,F0000158RO,Principal Greater China Equity SGD H,Equity - Greater China
5,F0000158RP,Principal Greater China Equity USD,Equity - Greater China
6,F00001D1AL,Principal Heritage Balanced AUD Hdg,Blended - Balanced
7,F000015U4K,Principal Heritage Balanced GBP Hdg,Blended - Balanced
8,F000015H52,Principal Heritage Balanced MYR Hdg,Blended - Balanced
9,F000015H53,Principal Heritage Balanced SGD,Blended - Balanced
10,F000016R91,Principal Heritage Balanced USD Hdg,Blended - Balanced
11,F00001D1AM,Principal Heritage Growth AUD Hdg,Blended - Aggressive
12,F000015U4L,Principal Heritage Growth GBP Hdg,Blended - Aggressive
13,F000015H54,Principal Heritage Growth MYR Hdg,Blended - Aggressive
14,F000015H55,Principal Heritage Growth SGD,Blended - Aggressive
15,F000016R92,Principal Heritage Growth USD Hdg,Blended - Aggressive
16,F00001D1AK,Principal Heritage Income AUD Hdg,Blended - Conservative
17,F000015U4M,Principal Heritage Income GBP Hdg,Blended - Conservative
18,F000015H56,Principal Heritage Income MYR Hdg,Blended - Conservative
19,F000015H57,Principal Heritage Income SGD,Blended - Conservative
20,F000016R93,Principal Heritage Income USD Hdg,Blended - Conservative
21,F000000AII,Principal Institutional Bond 2,Bonds - Malaysia
22,F00001D395,Principal Institutional Bond 3,Bonds - Malaysia
23,F00001D397,Principal Institutional Bond 4,Bonds - Malaysia
24,F00001D39A,Principal Institutional Bond 6,Bonds - Malaysia
25,F00001D39C,Principal Institutional Bond 7,Bonds - Malaysia
26,F000011DF8,Principal Islamic Agrsv Wholsl FoF,Equity - Asia Pacific ex-Japan (Shariah)
27,F000014W5Q,Principal Islamic ASEAN Equity MYR,Equity - ASEAN
28,F000014W5R,Principal Islamic ASEAN Equity SGD,Equity - ASEAN
29,F000014W5S,Principal Islamic ASEAN Equity USD,Equity - ASEAN
30,F000000AI9,Principal Islamic Asia Pacific Dyn Eq,Equity - Asia Pacific ex-Japan (Shariah)
31,F00001FW1B,Principal Islamic Asia Pacific Dyn Eq D,Equity - Asia Pacific ex-Japan (Shariah)
32,F000016KAF,Principal Islamic AP Dyn Inc & Gr MYR,Equity - Asia Pacific ex-Japan (Shariah)
33,F000016KAG,Principal Islamic AP Dyn Inc & Gr SGD,Equity - Asia Pacific ex-Japan (Shariah)
34,F000016KAH,Principal Islamic AP Dyn Inc & Gr USD,Equity - Asia Pacific ex-Japan (Shariah)
35,F000011DF7,Principal Islamic Bal Wholsl FoF,Blended - Balanced (Shariah)
36,F000011DF9,Principal Islamic Cnsrv Wholesale FoF,Blended - Conservative
37,F00000ZPXP,Principal Islamic Deposit Fund 2 A,Money Market - Malaysia (Shariah)
38,F00000ZPXQ,Principal Islamic Deposit Fund 2 B,Money Market - Malaysia (Shariah)
39,F00000ZPXR,Principal Islamic Deposit Fund 2 C,Money Market - Malaysia (Shariah)
40,F00001CICZ,Principal Islamic Deposit AR,Money Market - Malaysia (Shariah)
41,F000005GIT,Principal Islamic Deposit AI,Money Market - Malaysia (Shariah)
42,F000000AIL,Principal Islamic Enhanced Opportunities,Equity - Malaysia Large-cap (Shariah)
43,F00001H9PN,Principal Islamic Enhanced Opp D,Equity - Malaysia Large-cap (Shariah)
44,F00001GM0Y,Principal Islamic Global Mlt-Asst MYR,Blended - Flexible
45,F00001GM0Z,Principal Islamic Global Mlt-Asst MYRH,Blended - Flexible
46,F00001GM10,Principal Islamic Global Mlt-Asst USD,Blended - Flexible
47,F00001F9OW,Principal Islamic Global Rspnb Eq MYR,Equity - Global
48,F00001F9OU,Principal Islamic Global Rspnb Eq MYR H,Equity - Global
49,F00001F9OV,Principal Islamic Global Rspnb Eq USD,Equity - Global
0,F00001FW1E,Principal Islamic Global Slctn AggsvDMYR,Blended - Aggressive
1,F00001AHCR,Principal Islamic Global Slctn Aggsv MYR,Blended - Aggressive
2,F00001AHCS,Principal Islamic Global Slctn Aggsv USD,Blended - Aggressive
3,F00001FW1D,Principal Islamic Glb Slctn Mod ConsDMYR,Blended - Balanced (Shariah)
4,F00001AHCT,Principal Islamic Glb Slctn Mod Cons MYR,Blended - Balanced (Shariah)
5,F00001AHCU,Principal Islamic Glb Slctn Mod Cons USD,Blended - Balanced (Shariah)
6,F00001FKEU,Principal Islamic Global Slctn Mod D,Blended - Balanced (Shariah)
7,F00001AHCV,Principal Islamic Global Slctn Mod MYR,Blended - Balanced (Shariah)
8,F00001AHCW,Principal Islamic Global Slctn Mod USD,Blended - Balanced (Shariah)
9,F000013MSU,Principal Islamic Global Sukuk MYR,Bonds - Global
10,F000013MSV,Principal Islamic Global Sukuk SGD,Bonds - Global
11,F000013MSW,Principal Islamic Global Sukuk USD,Bonds - Global
12,F00001E72C,Principal Islamic Global Technology MYR,Equity - Sector Focus
13,F00001E72B,Principal Islamic Global Technology MYRH,Equity - Sector Focus
14,F00001E72D,Principal Islamic Global Technology USD,Equity - Sector Focus
15,F00001GM11,Principal Islamic Greater China Gr MYR,Equity - Greater China
16,F00001GM12,Principal Islamic Greater China Gr MYRH,Equity - Greater China
17,F00001GM14,Principal Islamic Greater China Gr SGD,Equity - Greater China
18,F00001GM15,Principal Islamic Greater China Gr SGDH,Equity - Greater China
19,F00001GM13,Principal Islamic Greater China Gr USD,Equity - Greater China
20,F00001D39D,Principal Islamic Institutional Sukuk,Bonds - Malaysia (Shariah)
21,F000000AP6,Principal Islamic Lifetime Balanced,Blended - Balanced (Shariah)
22,F000000AIN,Principal Islamic Lifetime Balanced Gr,Blended - Balanced (Shariah)
23,F00001H5HQ,Principal Islamic Lifetime Balanced Gr D,Blended - Balanced (Shariah)
24,F000000AIM,Principal Islamic Lifetime Enh Sukuk,Blended - Conservative
25,F00001FW1F,Principal Islamic Lifetime Enh Sukuk D,Blended - Conservative
26,F000000AP0,Principal Islamic Lifetime Sukuk,Bonds - Malaysia (Shariah)
27,F00001H9PM,Principal Islamic Lifetime Sukuk D,Bonds - Malaysia (Shariah)
28,F0000183P4,Principal Islamic Malaysia Gov Sukuk A,Bonds - Malaysia (Shariah)
29,F0000183P5,Principal Islamic Malaysia Gov Sukuk B,Bonds - Malaysia (Shariah)
30,F0000183P6,Principal Islamic Malaysia Gov Sukuk C,Bonds - Malaysia (Shariah)
31,F0000183P7,Principal Islamic Malaysia Gov Sukuk D,Bonds - Malaysia (Shariah)
32,F00000OWM3,Principal Islamic Malaysia Opportunities,Equity - Malaysia Large-cap (Shariah)
33,F00001CID1,Principal Islamic Money Market AR,Money Market - Malaysia (Shariah)
34,F0000024VO,Principal Islamic Money Market AI,Money Market - Malaysia (Shariah)
35,F00001E0X4,Principal Islamic Money Market D,Money Market - Malaysia (Shariah)
36,F00001EHFF,Principal Islamic RetireEasy 2030 A,Other - Target Date
37,F00001EHFN,Principal Islamic RetireEasy 2030 C,Other - Target Date
38,F00001EHFV,Principal Islamic RetireEasy 2030 X,Other - Target Date
39,F00001EHFE,Principal Islamic RetireEasy 2040 A,Other - Target Date
40,F00001EHFM,Principal Islamic RetireEasy 2040 C,Other - Target Date
41,F00001EHFU,Principal Islamic RetireEasy 2040 X,Other - Target Date
42,F00001EHFD,Principal Islamic RetireEasy 2050 A,Other - Target Date
43,F00001EHFL,Principal Islamic RetireEasy 2050 C,Other - Target Date
44,F00001EHFT,Principal Islamic RetireEasy 2050 X,Other - Target Date
45,F00001EHFC,Principal Islamic RetireEasy 2060 A,Other - Target Date
46,F00001EHFK,Principal Islamic RetireEasy 2060 C,Other - Target Date
47,F00001EHFS,Principal Islamic RetireEasy 2060 X,Other - Target Date
48,F00001DS58,Principal Islamic RetireEasy Income A,Blended - Flexible
49,F00001DS59,Principal Islamic RetireEasy Income C,Blended - Flexible
0,F00001DS5A,Principal Islamic RetireEasy Income X,Blended - Flexible
1,F000000AOY,Principal Islamic Small Cap Opps,Equity - Malaysia Mid/Small-cap (Shariah)
2,F000016UAN,Principal Islamic Wholesale Sukuk A,Bonds - Malaysia (Shariah)
3,F000016UAO,Principal Islamic Wholesale Sukuk B,Bonds - Malaysia (Shariah)
4,F000016UAP,Principal Islamic Wholesale Sukuk C,Bonds - Malaysia (Shariah)
5,F000000AIA,Principal Lifetime Balanced,Blended - Balanced
6,F000000APK,Principal Lifetime Balanced Income,Blended - Balanced
7,F00001J8KX,Principal Lifetime Balanced Income D,Blended - Balanced
8,F000000AIJ,Principal Lifetime Bond,Bonds - Malaysia
9,F00001J8KY,Principal Lifetime Bond D,Bonds - Malaysia
10,F000000AIQ,Principal Lifetime Enhanced Bond,Bonds - Malaysia
11,F000000APM,Principal Malaysia Enhanced Opports,Equity - Malaysia Large-cap
12,F0000158T3,Principal Malaysia Government Bond B,Bonds - Malaysia
13,F0000158T4,Principal Malaysia Government Bond C,Bonds - Malaysia
14,F0000158T5,Principal Malaysia Government Bond D,Bonds - Malaysia
15,F000000AID,Principal Malaysia Opportunities,Equity - Malaysia Large-cap
16,F000000APH,Principal Malaysia Titans,Equity - Malaysia Large-cap
17,F00001J8KV,Principal Malaysia Titans D,Equity - Malaysia Large-cap
18,F000000APE,Principal Malaysia Titans Plus MYR,Equity - Malaysia Large-cap
19,F00000XRL2,Principal Malaysia Titans Plus SGD,Equity - Malaysia Large-cap
20,F000000AIR,Principal Money Market Income AI,Money Market - Malaysia
21,F00001CID0,Principal Money Market Income AR,Money Market - Malaysia
22,F000016BKH,Principal Next-G Connectivity AUD Hdg,Equity - Sector Focus
23,F000016BKI,Principal Next-G Connectivity GBP Hdg,Equity - Sector Focus
24,F000016BKE,Principal Next-G Connectivity MYR Hdg,Equity - Sector Focus
25,F000016BKF,Principal Next-G Connectivity SGD Hdg,Equity - Sector Focus
26,F000016BKG,Principal Next-G Connectivity USD,Equity - Sector Focus
27,F00001EHFB,Principal RetireEasy 2030 A,Other - Target Date
28,F00001EHFJ,Principal RetireEasy 2030 C,Other - Target Date
29,F00001EHFR,Principal RetireEasy 2030 X,Other - Target Date
30,F00001EHFA,Principal RetireEasy 2040 A,Other - Target Date
31,F00001EHFI,Principal RetireEasy 2040 C,Other - Target Date
32,F00001EHFQ,Principal RetireEasy 2040 X,Other - Target Date
33,F00001EHF9,Principal RetireEasy 2050 A,Other - Target Date
34,F00001EHFH,Principal RetireEasy 2050 C,Other - Target Date
35,F00001EHFP,Principal RetireEasy 2050 X,Other - Target Date
36,F00001EHF8,Principal RetireEasy 2060 A,Other - Target Date
37,F00001EHFG,Principal RetireEasy 2060 C,Other - Target Date
38,F00001EHFO,Principal RetireEasy 2060 X,Other - Target Date
39,F00001DS55,Principal RetireEasy Income A,Blended - Flexible
40,F00001DS56,Principal RetireEasy Income C,Blended - Flexible
41,F00001DS57,Principal RetireEasy Income X,Blended - Flexible
42,F000000AIG,Principal Small Cap Opportunities,Equity - Malaysia Mid/Small-cap
43,F00001D7WN,Principal Sustainable Dynamic Bond MYR,Bonds - Malaysia
44,F00001D7WL,Principal Sustainable Dynamic Bond SGDH,Bonds - Malaysia
45,F00001D7WM,Principal Sustainable Dynamic Bond USDH,Bonds - Malaysia
46,F000000AP7,Principal Titans Growth & Income,Equity - Asia Pacific ex-Japan
47,F000000APA,Principal Titans Income Plus,Equity - Asia Pacific ex-Japan
48,F00001J8KW,Principal Titans Income Plus D,Equity - Asia Pacific ex-Japan
49,F00001DCDB,Principal US High Conviction Equity MYR,Equity - Country Focus
0,F00001DCDC,Principal US High Conviction Equity MYRH,Equity - Country Focus
1,F00001DCDD,Principal US High Conviction Equity SGD,Equity - Country Focus
2,F00001DCDE,Principal US High Conviction Equity USD,Equity - Country Focus
3,F00001KZP6,Principal Vietnam Equity MYR Hedged,Equity - Country Focus
4,F00001KZP5,Principal Vietnam Equity USD,Equity - Country Focus
5,F000013MSZ,Principal World Selection Agrsv AUD Hdg,Blended - Aggressive
6,F000013MT0,Principal World Selection Agrsv GBP Hdg,Blended - Aggressive
7,F000013MF4,Principal World Selection Agrsv MYR Hdg,Blended - Aggressive
8,F000013MT1,Principal World Selection Agrsv SGD Hdg,Blended - Aggressive
9,F000013MF5,Principal World Selection Agrsv USD,Blended - Aggressive
10,F000013MT2,Principal World Selection Cnsrv AUD Hdg,Blended - Conservative
11,F000013MT3,Principal World Selection Cnsrv GBP Hdg,Blended - Conservative
12,F000013MF6,Principal World Selection Cnsrv MYR Hdg,Blended - Conservative
13,F000013MT4,Principal World Selection Cnsrv SGD Hdg,Blended - Conservative
14,F000013MF7,Principal World Selection Cnsrv USD,Blended - Conservative
15,F000013MT5,Principal World Selection Mod Agrsv AUDH,Blended - Aggressive
16,F000013MT6,Principal World Selection Mod Agrsv GBPH,Blended - Aggressive
17,F000013MF8,Principal World Selection Mod Agrsv MYRH,Blended - Aggressive
18,F000013MT7,Principal World Selection Mod Agrsv SGDH,Blended - Aggressive
19,F000013MF9,Principal World Selection Mod Agrsv USD,Blended - Aggressive
20,F000013MT8,Principal World Selection Mod Cnsrv AUDH,Blended - Balanced
21,F000013MT9,Principal World Selection Mod Cnsrv GBPH,Blended - Balanced
22,F000013MFA,Principal World Selection Mod Cnsrv MYRH,Blended - Balanced
23,F000013MTA,Principal World Selection Mod Cnsrv SGDH,Blended - Balanced
24,F000013MFB,Principal World Selection Mod Cnsrv USD,Blended - Balanced
25,F000013MTB,Principal World Selection Moderate AUD H,Blended - Balanced
26,F000013MTC,Principal World Selection Moderate GBP H,Blended - Balanced
27,F000013MFC,Principal World Selection Moderate MYR H,Blended - Balanced
28,F000013MTD,Principal World Selection Moderate SGD H,Blended - Balanced
29,F000013MFD,Principal World Selection Moderate USD,Blended - Balanced
30,F00001DN7M,PRULink Asia Pacific Dynamic Income,Equity - Asia Pacific ex-Japan
31,F00001CNO0,PRULink Dynamic Equity,Equity - Malaysia Large-cap
32,F000015RK9,PRULink Equity Plus,Equity - Malaysia Large-cap
33,F000014JPT,PRULink Global Growth,Equity - Global
34,F000015RK7,PRULink Global Strategic Fund (with Hdg),Equity - Global
35,F000010ZPF,Prulink Income Plus,Blended - Conservative
36,F000015RKA,PRULink Managed Plus,Equity - Malaysia Large-cap
37,F000015RK8,PRULink Strategic,Equity - Malaysia Large-cap
38,F00001DN7L,PRULink US Equity,Equity - Country Focus
39,F00000Y8F2,Public Advantage Growth Equity,Equity - Malaysia Large-cap
40,F000000ANM,Public Aggressive Growth,Equity - Malaysia Large-cap
41,F00000ZORL,Public Asean Growth,Equity - ASEAN
42,F000000ANN,Public Asia Ittikal,Equity - Asia Pacific
43,F00001D7JT,Public Asia Pacific Alpha-40,Equity - Asia Pacific ex-Japan
44,F00001D3US,Public Asia Pacific Focus,Equity - Asia Pacific ex-Japan
45,F0000043P5,Public Australia Equity,Equity - Country Focus
46,F000000ANO,Public Balanced,Blended - Balanced
47,F000000ANP,Public Bond,Bonds - Malaysia
48,F00000Y8F3,Public China Access Equity,Equity - Greater China
49,F000001A3F,Public China Ittikal,Equity - Greater China
0,F000000PXL,Public China Select,Equity - Greater China
1,F000001VEV,Public China Titans,Equity - Greater China
2,F000000ANQ,Public Dividend Select,Equity - Malaysia Income
3,F00001D44P,Public e-AL-Mutawazan Strategy,Blended - Balanced (Shariah)
4,F000015M96,Public e-Artificial Intelligence Tech,Equity - Sector Focus
5,F00001D3UT,Public e-Asia Evolving Growth,Equity - Asia Pacific ex-Japan
6,F000014W1L,Public e-Asia Pacific REITs Flexi,Property - Indirect Asia
7,F00001G3NM,Public E-Ataraxia Mixed Asset,Blended - Balanced
8,F00001F7SF,Public e-AvantGarde Focus Fund,Equity - Malaysia Large-cap
9,F000016M61,Public e-Carbon Efficient,Equity - Other
10,F00001D9GU,Public e -Cash Deposit B,Money Market - Malaysia
11,F00000Y8FL,Public e -Cash Deposit,Money Market - Malaysia
12,F00001CLYQ,PUBLIC e-EMAS GOLD,Other - Miscellaneous
13,F00000ZORM,Public E-Flexi Allocation,Blended - Flexible
14,F000015HPL,Public e-Income,Bonds - Malaysia
15,F00001D3UU,Public e-Islamic Asia Thematic Growth,Equity - Asia Pacific ex-Japan (Shariah)
16,F00001D9GT,Public e -Islamic Cash Deposit B,Money Market - Malaysia (Shariah)
17,F00000Y8FM,Public e -Islamic Cash Deposit,Money Market - Malaysia (Shariah)
18,F000011D8H,Public e-Islamic Flexi Allocation,Blended - Flexible
19,F00001D8BX,Public e-Islamic Growth,Equity - Malaysia Large-cap (Shariah)
20,F000015HPM,Public e-Islamic Income,Bonds - Malaysia (Shariah)
21,F0000174B6,Public e-Islamic Innovative Technology,Equity - Sector Focus
22,F000016XKR,Public e-Islamic Pioneer Entrprnr 40,Equity - Global
23,F000014FIC,Public e-Islamic Sustainable Millennial,Equity - Global
24,F00001C0ZS,Public e-Pioneer Entrepreneur,Equity - Global
25,F0000169GE,Public e-Sukuk,Bonds - Malaysia (Shariah)
26,F00001E4BR,Public e-Wholesale Sustainable 20,Equity - Global
27,F00001D7JS,Public e-Worldwide Thematic Growth Bal,Blended - Balanced
28,F00000Y8FH,Public Ehsan Mixed Asset Conservative,Blended - Conservative
29,F00000Y8F4,Public Ehsan Mixed Asset Growth,Blended - Balanced (Shariah)
30,F00000Y8F5,Public Emerging Opportunities,Equity - Malaysia Mid/Small-cap
31,F000000ANR,Public Enhanced Bond,Blended - Conservative
32,F00000OK2C,Public Enterprises Bond Fund,Bonds - Malaysia
33,F000000ANS,Public Equity,Equity - Malaysia Large-cap
34,F00000IRXW,Public Far-East Alpha-30,Equity - Asia Pacific
35,F000000PXM,Public Far-East Balanced,Blended - Balanced
36,F000001VF2,Public Far-East Consumer Themes,Equity - Sector Focus
37,F000000ANT,Public Far-East Dividend,Equity - Asia Pacific ex-Japan
38,F000000PXK,Public Far-East Property & Resorts,Property - Indirect Asia
39,F000000ANU,Public Far-East Select,Equity - Asia Pacific ex-Japan
40,F00000257Z,Public Far-East Telco & Infrastructure,Equity - Sector Focus
41,F000000ANV,Public Focus Select,Equity - Malaysia Mid/Small-cap
42,F000000ANW,Public Global Select,Equity - Global
43,F00000ZORN,Public Greater China,Equity - Greater China
44,F000000ANX,Public Growth,Equity - Malaysia Large-cap
45,F00000Y8F6,Public Growth Balanced,Blended - Balanced
46,F0000169GF,Public Healthcare-Global Equity,Equity - Sector Focus
47,F000000ANY,Public Index,Equity - Malaysia Large-cap
48,F000010BQ8,Public India-Global Equity,Equity - Global
49,F00000JSAZ,Public Indonesia Select,Equity - Country Focus
0,F000000ANZ,Public Industry Growth,Equity - Malaysia Large-cap
1,F000000AO0,Public Institutional Bond,Bonds - Malaysia
2,F00000Y8FJ,Public Islamic Advantage Growth Equity,Equity - Malaysia Large-cap (Shariah)
3,F00000LNPK,Public Islamic Alpha-40 Growth,Equity - Malaysia Large-cap (Shariah)
4,F000010QMC,Public Islamic ASEAN Growth,Equity - ASEAN
5,F000000P53,Public Islamic Asia Dividend,Equity - Asia Pacific ex-Japan (Shariah)
6,F00000GYTB,Public Islamic Asia Leaders Equity,Equity - Asia Pacific ex-Japan (Shariah)
7,F000000QT9,Public Islamic Asia Tactical Allocation,Blended - Flexible
8,F000000AO2,Public Islamic Bond,Bonds - Malaysia (Shariah)
9,F000000AO3,Public Islamic Dividend,Equity - Malaysia Income
10,F00000Y8FK,Public Islamic Emerging Opportunities,Equity - Malaysia Mid/Small-cap (Shariah)
11,F000000AO4,Public Islamic Enhanced Bond,Blended - Conservative
12,F00000Y8F7,Public Islamic Enterprises Equity,Equity - Malaysia Large-cap (Shariah)
13,F000000AO5,Public Islamic Equity,Equity - Malaysia Large-cap (Shariah)
14,F000014JQ0,Public Islamic Global Balanced,Blended - Balanced (Shariah)
15,F00000ZORO,Public Islamic Global Equity,Equity - Global
16,F00001JXB7,Public Islamic Global Sustainable Gr,Blended - Aggressive
17,F00000T2LN,Public Islamic Growth & Income,Equity - Malaysia Large-cap (Shariah)
18,F00000Y8F8,Public Islamic Growth Balanced,Blended - Balanced (Shariah)
19,F00000257W,Public Islamic Income,Bonds - Malaysia (Shariah)
20,F00000LNPJ,Public Islamic Infrastructure Bond,Bonds - Other
21,F000000AO1,Public Islamic Mixed Asset,Blended - Balanced (Shariah)
22,F00001D9GX,Public Islamic Money Market B,Money Market - Malaysia (Shariah)
23,F000000P52,Public Islamic Money Market,Money Market - Malaysia (Shariah)
24,F000000AO6,Public Islamic Opportunities,Equity - Malaysia Mid/Small-cap (Shariah)
25,F00000Y8F9,Public Islamic Optimal Equity,Equity - Asia Pacific ex-Japan (Shariah)
26,F000001VEW,Public Islamic Optimal Growth,Equity - Malaysia Large-cap (Shariah)
27,F00001IFDF,Public Islamic Regional ESG,Equity - Asia Pacific
28,F00000NQHS,Public Islamic Savings,Equity - Malaysia Income
29,F000000QT8,Public Islamic Sector Select,Equity - Malaysia Large-cap (Shariah)
30,F000000PXJ,Public Islamic Select Bond,Bonds - Malaysia (Shariah)
31,F00000257V,Public Islamic Select Enterprises,Equity - Malaysia Large-cap (Shariah)
32,F000001VEU,Public Islamic Select Treasures,Equity - Malaysia Mid/Small-cap (Shariah)
33,F00000LZ2A,Public Islamic Strategic Bond,Bonds - Malaysia (Shariah)
34,F00000MVDL,Public Islamic Treasures Growth,Equity - Malaysia Mid/Small-cap (Shariah)
35,F000013HO6,Public Islamic U.S. Equity,Equity - Country Focus
36,F000000AO7,Public Ittikal,Equity - Malaysia Large-cap (Shariah)
37,F00000NBZ3,Public Ittikal Sequel,Equity - Malaysia Large-cap (Shariah)
38,F000014JQ1,Public Japan Global Equity,Equity - Global
39,F0000110DL,Public Lifestyle & Technology,Equity - Sector Focus
40,F00001D9GY,Public Money Market B,Money Market - Malaysia
41,F000000AO8,Public Money Market,Money Market - Malaysia
42,F00000YJC4,Public Navigator Growth,Blended - Flexible
43,F00000Y8FA,Public Optimal Equity,Equity - Asia Pacific ex-Japan
44,F00000J811,Public Optimal Growth Fund,Equity - Malaysia Income
45,F000000AO9,Public Regional Sector,Equity - Asia Pacific ex-Japan
46,F000000AOA,Public Regular Savings,Equity - Malaysia Large-cap
47,F00000YEYJ,Public Regular Savings Sequel Fund,Equity - Malaysia Large-cap
48,F000000AOB,Public Savings,Equity - Malaysia Large-cap
49,F000000QT6,Public Sector Select,Equity - Malaysia Large-cap
0,F000003WCP,Public Select Alpha-30 Fund,Equity - Malaysia Large-cap
1,F000000AOC,Public Select Bond,Bonds - Malaysia
2,F000010D74,Public Select Mixed Asset Conservative,Blended - Conservative
3,F00000Y8FB,Public Select Mixed Asset Growth,Blended - Balanced
4,F00000Y8FC,Public Select Treasures Equity,Equity - Malaysia Mid/Small-cap
5,F00000MS4R,Public Singapore Equity,Equity - Country Focus
6,F000000AOD,Public SmallCap,Equity - Malaysia Mid/Small-cap
7,F000000QT7,Public South-East Asia Select,Equity - ASEAN
8,F00000Y8FE,Public Strategic Balanced,Blended - Balanced
9,F00000LZ29,Public Strategic Bond,Bonds - Malaysia
10,F00000Y8FF,Public Strategic Growth,Equity - Malaysia Large-cap
11,F00000OK2D,Public Strategic SmallCap Fund,Equity - Malaysia Mid/Small-cap
12,F00000MVDM,Public Sukuk,Bonds - Malaysia (Shariah)
13,F000000P54,Public Tactical Allocation,Blended - Flexible
14,F000011VNK,Public US Equity,Equity - Country Focus
15,F000014A4O,Public Vietnam-Global Equity,Equity - Other
16,F0000040IE,Public Worldwide Equity,Equity - Sector Focus
17,F000014ROK,RHB American Income B AUD Hdg,Bonds - Other
18,F000014ROM,RHB American Income B GBP Hdg,Bonds - Other
19,F000014RON,RHB American Income B MYR,Bonds - Other
20,F000014ROO,RHB American Income B MYR Hdg,Bonds - Other
21,F000014ROQ,RHB American Income B SGD Hdg,Bonds - Other
22,F000014ROR,RHB American Income B USD,Bonds - Other
23,F00000EXOI,RHB ASEAN,Equity - ASEAN
24,F000015R8K,RHB Asia Dynamic AUD Hdg,Blended - Aggressive
25,F000015R8L,RHB Asia Dynamic GBP Hdg,Blended - Aggressive
26,F000015R8N,RHB Asia Dynamic MYR,Blended - Aggressive
